symbol,date,fiscalYear,period,reportedCurrency,grossProfitMargin,ebitMargin,ebitdaMargin,operatingProfitMargin,pretaxProfitMargin,continuousOperationsProfitMargin,netProfitMargin,bottomLineProfitMargin,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,currentRatio,quickRatio,solvencyRatio,cashRatio,priceToEarningsRatio,priceToEarningsGrowthRatio,forwardPriceToEarningsGrowthRatio,priceToBookRatio,priceToSalesRatio,priceToFreeCashFlowRatio,priceToOperatingCashFlowRatio,debtToAssetsRatio,debtToEquityRatio,debtToCapitalRatio,longTermDebtToCapitalRatio,financialLeverageRatio,workingCapitalTurnoverRatio,operatingCashFlowRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,debtServiceCoverageRatio,interestCoverageRatio,shortTermOperatingCashFlowCoverageRatio,operatingCashFlowCoverageRatio,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,dividendYield,dividendYieldPercentage,revenuePerShare,netIncomePerShare,interestDebtPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,operatingCashFlowPerShare,capexPerShare,freeCashFlowPerShare,netIncomePerEBT,ebtPerEbit,priceToFairValue,debtToMarketCap,effectiveTaxRate,enterpriseValueMultiple,dividendPerShare,endpoint
GOOGL,2025-12-31,2025,FY,USD,0.5966503128078756,0.3941453681851684,0.4465968339524969,0.3205405955385482,0.3941453681851684,0.32799537426513103,0.32799537426513103,0.32799537426513103,6.407833222020799,13.322540983606558,0.0,1.5390958604832365,0.6769290469542956,2.005333592875566,2.005333592875566,0.8516243000622167,0.2988758577059711,28.692653400923053,0.8391052955018149,0.8391052955018149,9.132260123053953,9.411057590895442,51.76081674992493,23.02373218871613,0.09960170070941286,0.14277870757227312,0.12493994386331644,0.10079209721704936,1.4334966828410773,4.530677640233413,1.603124239622366,0.4087546499306388,0.4448100635651102,1072.06993006993,903.2587412587412,0.0,2.7780438852439664,1.8011853860706202,1.6228521321037281,0.07603086933494742,0.0026498375131977676,0.2649837513197768,33.258748761967645,10.908715747771542,4.905414328161109,10.469049191152195,34.27410036315616,31.519065698250248,34.27410036315616,13.594668207329152,7.547622977880488,6.0470452294486625,0.8321685366375783,1.2296269916231826,9.132260123053953,0.01227405579926525,0.16783146336242177,21.231654460386082,0.8293991416309013,ratios
GOOGL,2024-12-31,2024,FY,USD,0.5820043540617911,0.34307664177270886,0.3868201063945283,0.32109777211457696,0.34231096686456125,0.28603671811164,0.28603671811164,0.28603671811164,6.687390141383263,18.318016777263054,0.0,1.8958423606898345,0.7773755374720159,1.8369313974102914,1.8369313974102914,0.9221631035694884,0.2633019905298355,23.292381989252682,0.5940065974551774,0.5940065974551774,7.173489621144074,6.662476501208509,32.04863256555439,18.61137519054422,0.05654783056749938,0.07832129541903016,0.07263261492818325,0.03239306241386803,1.3850450960367167,4.26058853960622,1.405926707210341,0.3579787325223274,0.5807229107973727,431.70522388059703,419.36567164179104,0.0,4.921212835316759,2.385057580660512,2.091872850512538,0.07354321900157813,0.0031573936506584708,0.3157393650658471,28.412858186541115,8.127120707849663,2.0885623833103337,7.7649971588602975,26.388830262196606,23.800551992856562,26.388830262196606,10.171198960954623,4.264550694049841,5.9066482669047815,0.8356048908734298,1.06606459649435,7.173489621144074,0.004666836221664557,0.16439510912657013,17.238442619318434,0.5976946180696485,ratios
GOOGL,2023-12-31,2023,FY,USD,0.566250479840205,0.2798525670637683,0.318714743944254,0.27421810445226646,0.2788505956524851,0.24006649446638517,0.24006649446638517,0.24006649446638517,6.408848302893837,17.794207927398904,0.0,2.0708857689509284,0.7639167776695361,2.096584936563424,2.096584936563424,0.7204339021787536,0.29393502334563765,23.907916525509858,0.877898694816722,0.877898694816722,6.225883710507836,5.7394897102741105,25.38721778545219,17.34008904526959,0.0673994512813376,0.09570575095543424,0.0873462157809984,0.040203353779352344,1.4199781917502707,3.3193924766887495,1.2436257853179162,0.3309954000403391,0.6830243940793741,279.37987012987014,273.67857142857144,0.0,3.751557833413222,3.1548169049021735,3.1548169049021735,0.0,0.0,0.0,24.33840063341251,5.842834520981789,2.171733966745843,8.781947743467933,22.43697545526524,20.125178147268407,22.43697545526524,8.055898653998417,2.5535233570863025,5.502375296912114,0.8609144043771947,1.0168934549725364,6.225883710507836,0.006727939090556076,0.13908559562280529,18.03960049402374,0.0,ratios
GOOGL,2022-12-31,2022,FY,USD,0.5537944250378312,0.25345076298632424,0.30109321302804454,0.2646127084246701,0.2521885474267774,0.2120380715326196,0.2120380715326196,0.2120380715326196,7.025584976899001,24.610569422776912,47.26704119850187,2.2261961920204016,0.7743330851110429,2.377994227994228,2.3394660894660895,0.6730846774193548,0.3157142857142857,19.218109951310613,-0.9941004147541578,-0.9941004147541578,4.499611507589481,4.0749709725777485,19.205940509915013,12.596846712935134,0.08125355906960445,0.11586841776500718,0.10383699002529538,0.04779536135553399,1.4260103691673434,2.5784560405499035,1.3202741702741703,0.3234913518788273,0.6558828351276026,206.73389355742296,209.64145658263305,0.0,3.0828195020047846,2.9059869779259966,2.9059869779259966,0.0,0.0,0.0,21.65168797366608,4.590982163362168,2.299318686366072,8.708719283472403,19.608359488632015,17.23187629181658,19.608359488632015,7.004133813059787,2.4102426701370283,4.593891142922759,0.8407918349035441,0.9530477539349563,4.499611507589481,0.011155279028650673,0.1592081650964558,13.625510685767965,0.0,ratios
GOOGL,2021-12-31,2021,FY,USD,0.5693980290098084,0.35352065114870923,0.40180952270054376,0.3055228868524319,0.35217767634307184,0.2951167728237792,0.2951167728237792,0.2951167728237792,6.554981681253817,18.376511512340567,94.81965811965811,2.330333399663525,0.7171164701559838,2.928113424845146,2.9099044417468174,0.8219969711891334,0.32597192392691504,25.438718056633302,0.27581906757375296,0.27581906757375296,7.686458759711486,7.50739237764762,28.863219274159853,21.10354438528346,0.07903570593540199,0.11284201323345322,0.1013998500160697,0.048563402009233245,1.4277346156138853,2.1349569713819294,1.4264014691692346,0.35574082915109245,0.7311569851176188,256.70520231213874,227.4971098265896,0.0,3.22775136467688,3.719642857142857,3.719642857142857,0.0,0.0,0.0,19.294315884070997,5.694076237549615,2.1524002096907062,10.45824908260316,18.844828877405828,17.019546169400133,18.844828877405828,6.863775930502509,1.8452782146334157,5.018497715869093,0.8379769435933608,1.1527047285108112,7.686458759711486,0.006640533139059997,0.1620230564066392,18.755924401812194,0.0,ratios
AMZN,2025-12-31,2025,FY,USD,0.5028566486824266,0.13890593703098236,0.23062556142631577,0.11155296795755199,0.13496130691677222,0.10833784334183261,0.10833784334183261,0.10833784334183261,10.585185075816858,2.923606952727034,9.299778212654925,1.6180500542792595,0.8763902097936291,1.0508153482718285,0.8750166280589895,0.3524179499087172,0.39820187610375907,31.66754113557358,1.0996213670389352,1.0996213670389352,5.983525525160255,3.4307931105668104,319.63845614035085,17.629900368421808,0.18701607007953136,0.37217228418863196,0.2712285392126967,0.13770969115589463,1.9900551007748166,63.68695034200942,0.6399577991330474,0.19460082240237458,0.05515575497799504,64.31574318381706,35.16930518909411,0.0,0.9119336937125376,1.0583754997382775,1.0583754997382775,0.0,0.0,0.0,67.27890390390391,7.288851351351352,14.57028903903904,11.545514264264265,38.575919669669666,35.52881006006006,38.575919669669666,13.09253003003003,12.370401651651651,0.7221283783783784,0.8027326188286119,1.2098405751797436,5.983525525160255,0.02669032432484473,0.19726738117138812,15.276277027476548,0.0,ratios
AMZN,2024-12-31,2024,FY,USD,0.48854393464156787,0.1113237684553396,0.194079870336495,0.1075194487420038,0.10739404883385922,0.09287117197186653,0.09287117197186653,0.09287117197186653,11.504914248615895,3.4577959581615674,9.536680890863389,1.9402291928979398,1.020907545919788,1.063734806137178,0.8730542659852534,0.3305844378090663,0.43904899376361944,38.78057436537942,0.4221501637559753,0.4221501637559753,8.034659125083051,3.601597391054911,69.88477005900602,19.828537759866066,0.20947552704938757,0.45774032241144175,0.314006764698827,0.15541668020307567,2.1851732699234185,67.61621621621622,0.645802564774203,0.1816370644508503,0.28373188812275085,47.61014131338321,28.509143807148796,0.0,0.8852330022918258,1.396125254521139,1.396125254521139,0.0,0.0,0.0,60.9146376396448,5.657213787835386,12.728540055380503,9.663133772558007,27.305452114962282,24.280912823450777,27.305452114962282,11.064355962952353,7.925045354721665,3.1393106082306885,0.8647701895990542,0.9988337002318021,8.034659125083051,0.022902752063157228,0.1352298104009458,18.97825360416751,0.0,ratios
AMZN,2023-12-31,2023,FY,USD,0.46982088955000567,0.07087693659368285,0.15553989752690137,0.0641144079960333,0.06532007620240611,0.05293283575597832,0.05293283575597832,0.05293283575597832,11.000038275314337,3.5859662748143704,9.146377333573444,2.0773609454624307,1.0889090543976174,1.0450772206625152,0.8430483212767634,0.2426168556870228,0.4449935422060794,51.45734626129828,-0.04314746425636812,-0.04314746425636812,7.755243393188854,2.7237832580878067,48.59514417853928,18.430411791020177,0.25691005467420913,0.6717572755417957,0.4018270387512371,0.22412169615164362,2.6147566563467493,-984.2208904109589,0.5150833449553411,0.14778743356211452,0.37926447390106655,25.8585795097423,11.581395348837209,0.0,0.6263946140062384,1.6109920537085853,1.6109920537085853,0.0,0.0,0.0,55.782705745341616,2.952736801242236,13.469817546583851,8.42197204968944,19.591906055900623,16.634219720496894,19.591906055900623,8.243982919254659,5.117333074534161,3.1266498447204967,0.8103609002530296,1.018804949527841,7.755243393188854,0.03724730544992834,0.1896390997469703,18.207800272924544,0.0,ratios
AMZN,2022-12-31,2022,FY,USD,0.43805339865326287,-0.00694380942560357,0.07461725387804655,0.023829581912242232,-0.011554856872698124,-0.005295895000418302,-0.005295895000418302,-0.005295895000418302,12.133687440982058,3.628530150753769,8.395029792181369,2.0328550297028136,1.1108942562273734,0.9446435811136924,0.7232372114574016,0.12379986861719598,0.3467852477267316,-314.42909625275536,2.906487444353201,2.906487444353201,5.860438364043467,1.6651834788310118,-50.66453560646421,18.306724845995895,0.3028432485005674,0.9594297569893798,0.48964743623344903,0.31497281805687805,3.1680737864875415,95.96396564600448,0.3008629732356026,0.09096020685509054,-0.361332135523614,17.561892691170257,5.174482467258133,0.0,0.3336616280563525,0.734574593448032,0.734574593448032,0.0,0.0,0.0,50.44489154971047,-0.2671508489547551,13.984198645598195,6.872705859259987,14.333398763372264,11.743841397585632,14.333398763372264,4.588477770144273,6.246442241633134,-1.6579644714888606,0.4583263175618791,-0.4848954931417374,5.860438364043467,0.07845762703943095,0.5416736824381209,24.56471631205674,0.0,ratios
AMZN,2021-12-31,2021,FY,USD,0.420325144416396,0.0850534883423935,0.15834294690329528,0.052954097509269465,0.081211607800401,0.07101412875514557,0.07101412875514557,0.07101412875514557,14.284211486424859,3.4621173599105055,8.343872549019608,2.1714526051127043,1.1171635172120253,1.1357597739445826,0.9063303951752352,0.24015600204035367,0.2545935079358385,50.56966790552692,0.9206272875108747,0.9206272875108747,12.20446598430323,3.5911609077480406,-114.57329892706777,36.419504824400455,0.2767691755300809,0.8419472675322797,0.4570962928055294,0.26067843562990334,3.04205577055228,36.61616397786611,0.3256364837698396,0.09860542929024184,-0.3178707880933365,38.475400773908234,13.75290215588723,0.0,0.39801537866746856,0.7587997313809314,0.7587997313809314,0.0,0.0,0.0,46.42509881422925,3.2968379446640315,11.680237154150198,9.49100790513834,13.660573122529645,11.637055335968379,13.660573122529645,4.577766798418972,6.032905138339921,-1.4551383399209485,0.8744332328659415,1.5336227340327184,12.20446598430323,0.028890359827938063,0.12556676713405845,23.757361579718523,0.0,ratios
META,2025-12-31,2025,FY,USD,0.8199944269179861,0.4275947175144054,0.5202273021307087,0.41437855159579234,0.4275947175144054,0.3008369574952977,0.3008369574952977,0.3008369574952977,10.16571399666144,4.067348774454689,0.0,1.0211479441474767,0.5490559284849776,2.5987666124868536,2.5987666124868536,0.5314898708142333,0.8574672530834688,27.524676469615272,-10.752099808210051,-10.752099808210051,7.660025363302845,8.28043992516147,36.09028367563816,14.37035310880829,0.22921362435488674,0.38618965858508675,0.27859799428837084,0.21285060528213284,1.684846001942525,3.014452319346008,2.7679510469452144,0.576216872505797,0.39817789291882555,0.0,0.0,0.0,1.3802638950141244,1.6616205822846566,1.5436912617476504,0.08806113334877105,0.00319935216844356,0.319935216844356,79.71677905593019,23.981753272510907,33.27925426418088,32.364934549781836,86.17334391114638,76.44149147163824,86.17334391114638,45.93415311384371,27.644188813962714,18.289964299881,0.7035563003304939,1.0318939430328065,7.660025363302845,0.03530104128156433,0.2964436996695061,16.376314133221104,2.1118603728679095,ratios
META,2024-12-31,2024,FY,USD,0.8166515705071702,0.4339061768621467,0.5281183701010936,0.42176035404040096,0.4295596987252357,0.3790858414234564,0.3790858414234564,0.3790858414234564,9.679945863245852,3.9236373097437234,0.0,1.2071873073648987,0.5959015265129286,2.9778842719371355,2.9778842719371355,0.8334457325754413,1.3063757590189309,23.792211994868502,0.38365573269856956,0.38365573269856956,8.123667931470623,9.01929070339998,27.43901353750555,16.245645804134547,0.1777188521086454,0.2686202686202686,0.21174205967276227,0.1363169916250124,1.5114900047635473,2.7450231114522667,2.7184188593880223,0.5551820353675662,0.5920637701471618,109.8923076923077,97.03496503496504,0.0,1.8615572768039135,2.4513635387588577,2.1576261576261575,0.08133418858242464,0.0034185215145177235,0.34185215145177233,64.91752170481452,24.609313338595108,19.642857142857142,30.708366219415943,72.07458563535911,63.562746645619576,72.07458563535911,36.04104183109708,14.702446724546173,21.33859510655091,0.8824986202114261,1.0184923609109253,8.123667931470623,0.019428687140671905,0.11750137978857393,17.137682904369445,2.001578531965272,ratios
META,2023-12-31,2023,FY,USD,0.8075714222176098,0.35487983869772133,0.43773998902907296,0.3465552771641636,0.35157373500763517,0.28982520644616094,0.28982520644616094,0.28982520644616094,8.34324942791762,5.353474943287276,0.0,1.2277099771571063,0.5874934131162819,2.6709949937421777,2.6709949937421777,0.6575894316918449,1.3098247809762202,23.302804235510767,0.3065597569397225,0.3065597569397225,5.948324976496396,6.753740048331381,20.778913950783405,12.811905558758594,0.16215274602282873,0.2430925519690797,0.19555466854339765,0.10716804719241284,1.499157787527421,3.139884554510753,2.2250625782227784,0.5271456316437118,0.6165820595390435,113.72645739910314,104.82286995515695,0.0,1.9098941827362088,2.608120002934057,2.608120002934057,0.0,0.0,0.0,52.40947940947941,15.18958818958819,14.63869463869464,25.40909090909091,59.505827505827504,51.17560217560217,59.505827505827504,27.62742812742813,10.592851592851593,17.034576534576534,0.8243653537994433,1.0144809736690124,5.948324976496396,0.020179058770990063,0.17563464620055663,15.350285172390436,0.0,ratios
META,2022-12-31,2022,FY,USD,0.7834729737841848,0.24872865730775498,0.3232169043555815,0.24821411726367604,0.2471421588385116,0.19895548371051977,0.19895548371051977,0.19895548371051977,8.659512847170651,5.059919839679359,0.0,1.2648631645171438,0.6278516316959839,2.203396729075705,2.203396729075705,0.5313093611490652,0.5432176422704063,13.93765431034483,-0.36378317873456006,-0.36378317873456006,2.5721570561517106,2.772972755104666,16.979289014912833,6.4062125804853896,0.1431725058822896,0.21152148146969685,0.17459160626116188,0.07315904332183196,1.477388973296318,2.9879058087990367,1.8676459705468809,0.43285681208140026,0.377295690936107,173.35675675675677,156.45405405405404,0.0,1.8981986386371328,1.6058986351054692,1.6058986351054692,0.0,0.0,0.0,43.39746929661332,8.634164495720134,9.965016747301824,15.161146259769259,46.78563453665798,38.89467807964272,46.78563453665798,18.78489021213249,11.697432080387049,7.087458131745441,0.8050244630278636,0.9956813156440022,2.5721570561517106,0.030687769097840205,0.19497553697213643,8.895292650570443,0.0,ratios
